Unnamed: 0.1,proposalID.id,voters.id,support,single_vote,name
219,21,0x4131826eafdcb7dcd855fae9098ec693165f157d,1,173220000000000000000,btcking.eth
296,21,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1397162881576116182217651,simona.eth
147,21,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1025493781902788835381207,lefteris.eth
321,21,0x59d6779eca6c91ed7679e261b54299b5155eadf0,1,380817664498999969792,モノノフ.eth
338,21,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1454488273276012119318443,lindajxie.eth
718,21,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,333283951046977384536781,trueblocks.eth
255,21,0x4c22a285896e500ab8a85fc372e56f2c990794c3,1,0,
437,22,0x815c7ccf2616ad581e4d55d1504a676f55c04e02,1,500000000000000,
246,22,0x4b8931d892e6a993d0195c02385a42a66005e58f,1,500000000000000,
170,22,0x30bc11f50ebad6727ba95b719b235d14a757a747,1,500000000000000,
331,22,0x5b716577ee35a146846f1fa33f6c3d0138ebc468,1,500000000000000,
391,22,0x6e8dd1c86151f7e98bd2d059206581f0d5017ce6,1,500000000000000,
392,22,0x6ea58a23d84b3839ea61d81c45d60acf2017999c,1,500000000000000,
108,22,0x1e661aae5ebf2d428c2bc7142a50382077637ce4,1,500000000000000,
289,22,0x5291f0a0a7c5b27cb4e35baadad4f0776aabb7d9,1,500000000000000,
736,22,0xf507555538fd0537922e70817780908ad132d3eb,1,101000000000000000000,ethforever.eth
514,22,0x987740d5071fba8c8678353020547844a756a99d,1,500000000000000,
628,22,0xcb9f176f3c90837a727e4678e29515cb2d557f18,1,0,mazurka.eth
588,22,0xbc90c0f55514ee20d7a7478135e108ecc4956d11,1,500000000000000,
134,22,0x24623d7779d29c76ae0d4d258ebedbc16170414e,1,500000000000000,
719,22,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,333283951046977384536781,trueblocks.eth
512,22,0x96c4803694906bfcbe5c01d8fe5d2ff156f1e7e0,1,500000000000000,
513,22,0x97cdedca258d6e425c200b3ac36b5a33b1699339,1,500000000000000,
266,22,0x4e3c1d2e5300d0341135bfcc03d8075693585ce2,1,500000000000000,
635,22,0xcf61ebd3613684a53e48ee85d8fbc80c5156c479,1,0,shinya.eth
192,22,0x3b8a113464b5cc65af4bd0f043aab6edf999c84c,1,500000000000000,
279,22,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,9699984242015109902783,bobjiang.eth
191,22,0x3ad33925fe4092099c9cc6e923ba97ab3ae681ae,1,500000000000000,
361,22,0x66ccc53383dd8f6b8d4d145d057696cefe5dcf42,1,500000000000000,
297,22,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1397162881576116182217651,simona.eth
220,22,0x4131826eafdcb7dcd855fae9098ec693165f157d,1,173220000000000000000,btcking.eth
322,22,0x59d6779eca6c91ed7679e261b54299b5155eadf0,1,380817664498999969792,モノノフ.eth
330,22,0x5a5426030765baaed938c4c9ee865af2fbeaaba4,1,500000000000000,
320,22,0x59c9d046d43b28816393825a3688d93b82bdd625,1,500000000000000,avantgardefinance.eth
228,22,0x4527dfd6c9341f18f4b8304e6e6cd67e7766389c,1,500000000000000,
291,22,0x54b254684380af671fbfdfbc086591b22c462790,1,0,
273,22,0x50d3f0b10fec6ea094c0e2714ac293e5261b22a9,1,500000000000000,
399,22,0x7302c7e150ae4d035cf9e71f09580d59ce61fa54,1,4315687746187815757,loading03475575.eth
675,22,0xe40987f8ca51d3f72947400a7459e66db2715bc1,1,101000000000000000000,chenwentao.eth
417,22,0x7ad649a20f03d7572407a9f58c92f5f72320142d,1,500000000000000,
177,22,0x34aa3f359a9d614239015126635ce7732c18fdf3,1,1793390291303995033700498,austingriffith.eth
410,22,0x767a60f295aedd958932088f9cd6a4951d8739b6,1,0,mozuku.eth
184,22,0x35bf253f60217abf339e9a01e74bd3eefd683ee5,1,100000000000000,kokoafinance.eth
402,22,0x732c97e0f9b6386961e797c4914517a96ecfaec7,1,500000000000000,
387,22,0x6d009586634bc3260c658126cf95c1cc732fddc2,1,14118900000000000000,
623,22,0xcb0c0ed0cfc972ce60b4f1ebd93481da4d218ea4,1,500000000000000,
80,22,0x14cc6134860c0877ed46f6096dbf81363f724041,1,500000000000000,
710,22,0xee836251ee934c3126ac5d9bb29ae9177a6a12e6,1,100000000000000,fxdxexchange.eth
666,22,0xdecfcbd0d3c3d0a317da1077fcfda000e1c6de28,1,500000000000000,
621,22,0xca234530a0430c6212f8baa9b82ec6586d1363ce,1,500000000000000,
148,22,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1027706296342435982078571,lefteris.eth
56,22,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,1,0,zakk1115.eth
54,22,0x0f0e7fb7a2ba4df8169e77cada55eb330d36f310,1,500000000000000,
1,22,0x016cb73dcd88e9cca61690e6dc5893f7409e3e18,1,500000000000000,
658,22,0xd8f36126a4d2376bc70268f197d50bdc184bd38f,1,500000000000000,
740,22,0xf71841c483be037b6504e93680c7fe8e7c705165,1,500000000000000,
481,22,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,162130211634672206241592,monetsupply.eth
458,22,0x83ff22cfc4876cdffb69f7440651720ce256d615,1,500000000000000,
496,22,0x8e52ded086f3673a9a87bb039fdb05dbd7c97bfb,1,0,chami.eth
749,22,0xfc5f1bd50db314902a2aefce822ca7da9058c954,1,500000000000000,
247,22,0x4b8ad27ed570255473d8e2cc3a93b189ef06dd06,1,500000000000000,
455,22,0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,1,17608800000000000000,denet.eth
501,22,0x8f4e36370602465acd4afc07204fa311bfbc1198,1,500000000000000,
504,22,0x912e817d785ea149b705a5905855411c2cb977ba,1,500000000000000,
40,22,0x08db79911bb3215ca7406e2b4df23348ea33915a,1,100000000000000,grapeprotocol.eth
46,22,0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,1,455700340999998999983334,fishbiscuit.eth
647,22,0xd31d7bc74e65c262589a4753fb0735c89c245e9f,1,500000000000000,
510,22,0x968277451c46cacd65e7df55f110cade19ff6002,1,500000000000000,
38,22,0x088355a6cf3f2ea0ccf1832b3c3e377d96a5c9ca,1,500000000000000,
37,22,0x0765e6ced80f1ce50759cbe8aaf878d2417c9d73,1,500000000000000,
120,22,0x22703a7fe0bba25a8a9d017135219228ffbf0e41,1,500000000000000,
90,22,0x18c94a19e091ab86c997edf2267a616072ceccfe,1,500000000000000,
548,22,0xab06e86d240a5f515ea6d16c3530c6596f8bb774,1,101000000000000000000,95zhizun.eth
597,22,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,1,450000000000000000000000,kbw.eth
558,22,0xad5e2c17f86d4a92f274ebca50721a7a9683febe,1,500000000000000,
679,22,0xe5860d2f4608db2620d4124a6904c1ee5d848549,1,500000000000000,
562,22,0xb15054c02dbc343f47b868e1ffc15adf3e2f7269,1,500000000000000,
86,22,0x1706585ae92ec81174818913ab1918c7fce3ddd0,1,500000000000000,
103,22,0x1cd2ae4b77e27da7bbe8090fbf51c6c362a882e9,1,500000000000000,
684,22,0xe7cf8fce5e83e07e56e2ebfeb7651f459c47217b,1,202062032306577169153,kingrf.eth
573,22,0xb4ed43c65854177ab3a70682a4d559ef005b4eb9,1,500000000000000,
89,22,0x1821d347c035ee39aa01bb048fb1e24e45dac5f1,1,500000000000000,
639,22,0xd0815dbfa01bd6717703f329c031dc4958d04d4c,1,500000000000000,
559,22,0xade674fdedf7902836f9e86394d8bc6313ca214a,1,500000000000000,
411,23,0x767a60f295aedd958932088f9cd6a4951d8739b6,1,0,mozuku.eth
292,23,0x54b254684380af671fbfdfbc086591b22c462790,1,0,
702,23,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,3029636799745066202711,sirlupinwatson.eth
598,23,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,1,450000000000000000000000,kbw.eth
149,23,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1027706296342435982078571,lefteris.eth
178,23,0x34aa3f359a9d614239015126635ce7732c18fdf3,1,1793390091303995033700498,austingriffith.eth
497,23,0x8e52ded086f3673a9a87bb039fdb05dbd7c97bfb,1,0,chami.eth
364,23,0x67149c6a2aa490636948b084d88dde8a958ca269,1,1000000000000000000,cxsyt.eth
629,23,0xcb9f176f3c90837a727e4678e29515cb2d557f18,1,0,mazurka.eth
288,23,0x523d007855b3543797e0d3d462cb44b601274819,1,0,salatti.eth
323,23,0x59d6779eca6c91ed7679e261b54299b5155eadf0,1,380817664498999969792,モノノフ.eth
113,23,0x202d0b551f0e137efb419e70e1776b6d578bdbf3,1,0,kweiss.eth
57,23,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,1,0,zakk1115.eth
47,23,0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,1,455700340999998999983334,fishbiscuit.eth
290,23,0x52cbcf67e76b9537a92955c50c0becac0addc006,1,0,qinhaoyi.eth
298,23,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1397186567999968540943802,simona.eth
32,23,0x06d13d1562eb9da28c59e86e9bfc2a87d13afb01,1,0,zk-outcome.eth
388,23,0x6d009586634bc3260c658126cf95c1cc732fddc2,1,14118900000000000000,
456,23,0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,1,17608800000000000000,denet.eth
482,23,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,162130211634672206241592,monetsupply.eth
440,24,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0,322774677931495359758873,griff.eth
76,24,0x13ac0d7bb293163922ca296a0c3fb1b236c815f0,1,200000000000000000,88888888eth.eth
351,24,0x5e4ec235c2e7be6e0501f7d4ec3b02edb4f84405,1,100000000000000000,
26,24,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,1,2000000000000000000,aevolve.eth
339,24,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1302536400448480054836584,lindajxie.eth
336,24,0x5c07271a50c18c0a93e5d72dc45e561e3bd3e07e,1,100000000000000000,
599,24,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,1,1650000000000000000000000,kbw.eth
88,24,0x18016955798ff78bd167111674ae278d5320d62d,1,100000000000000000,
720,24,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0,172198270172668340161694,trueblocks.eth
234,24,0x4a1d9e3b1a543601a7550d9490cb41936265f715,1,200000000000000000,999999999eth.eth
467,24,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,1,1050000000000000000000000,wombat.eth
280,24,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,12383133841437931746764,bobjiang.eth
694,24,0xeac7824c2f633c53d2acfab0c8e483789b7e10e7,1,100000000000000000,888eth.eth
472,24,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,8070000000000000000,supernate.eth
205,24,0x3d21a58408c47dd4631da17d1c492d06acfef085,1,0,alanmumu.eth
33,24,0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,1,10000000000000000000,marsdao.eth
19,24,0x0586cc847c82397c443992facdc8cae0dba46956,1,100000000000000000,818eth.eth
150,24,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,0,779245815762981896033968,lefteris.eth
48,24,0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,1,609125340999998999983334,fishbiscuit.eth
584,24,0xbb3407b8a7bd31ab92e076628697f3033ebdf9a5,1,100000000000000000,
517,24,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,1000099998999969792,lightszwl.eth
624,24,0xcb3cafe85a0719d2d994c06e3d7ac9304505c54c,1,0,woodfire.eth
335,24,0x5bfe77c263ffeb120dcd40523473852b3bc5a932,1,100000000000000000,
22,24,0x068db2a4655158bc61e6147c0015bd2c63b4cf08,1,200000000000000000,868eth.eth
521,24,0x9c9fcaf3456fc2b5c10cc82d6128800ad6a067d8,1,100000000000000000,
12,24,0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3,1,100000000000000000,848eth.eth
384,24,0x6bf3b32c6cd3d657f602347666244377793282e3,1,300000000000000000,111eth.eth
198,24,0x3cd93a082b247311595fd2b9ba70c549f03603dc,1,100000000000000000,
299,24,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1455325945587743323083341,simona.eth
199,24,0x3ce1e7a2b491dd5e545bca1a480ed1084712798f,1,4396260457291727657,968259.eth
259,24,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,992500000000000000,0x00eth.eth
126,24,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1,25000000000000000000,fateswing.eth
52,24,0x0dee63f471f1c31d4d2fffde275f8a8f40f45d00,1,100000000000000000,
222,24,0x413fd6b18910e516da68d3292ab9b2dd3a87971d,1,100000000000000000,808eth.eth
642,24,0xd0ef3a2ae7fb496c0897400f1be46693b6183b0a,1,6918165048092296942992,sidcode.eth
372,24,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,1,4118920135586966569,chainb.eth
634,24,0xcdd05bae4c5ba7dc483d092903aaf3036e91efdf,1,200000000000000000,878eth.eth
568,24,0xb454dc9f3dad18d7118a5946b056b7103c8779ab,1,100000000000000000,
545,24,0xaa59f0c28f9220fe60365f342b9e505d651fbb0d,1,100000000000000000,
6,24,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,1,233739779800000000000000,disruptionjoe.eth
27,25,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,1,2000000000000000000,aevolve.eth
468,26,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,1,1050000000000000000000000,wombat.eth
34,26,0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,1,10000000000000000000,marsdao.eth
518,26,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,1000099998999969792,lightszwl.eth
340,26,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1302536400448480054836584,lindajxie.eth
721,26,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0,172198270172668340161694,trueblocks.eth
300,26,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1455325945587743323083341,simona.eth
669,26,0xe12776d24fcf00c2966dce5bdcec284236901c77,1,1550146498481646326,happy8086.eth
600,26,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,1,1650000000000000000000000,kbw.eth
260,26,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,992500000000000000,0x00eth.eth
473,26,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,8070000000000000000,supernate.eth
127,26,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1,25000000000000000000,fateswing.eth
77,26,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1,0,likerogue.eth
28,26,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,1,2000000000000000000,aevolve.eth
49,26,0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,1,609125340999998999983334,fishbiscuit.eth
373,26,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,1,4118920135586966569,chainb.eth
236,26,0x4a5b536a613e69f43a52f6aa7a7f3765428329ad,1,154011609149137992952518,coinqt.eth
2,26,0x018365374732403a5286de3ddc875f2fdaf00dfc,1,0,
200,26,0x3ce1e7a2b491dd5e545bca1a480ed1084712798f,1,4396260457291727657,968259.eth
625,26,0xcb3cafe85a0719d2d994c06e3d7ac9304505c54c,1,0,woodfire.eth
550,26,0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,1,11089814413578309890,eth9999.eth
441,26,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,322774677931495359758873,griff.eth
7,26,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,1,233739779800000000000000,disruptionjoe.eth
281,26,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,12383133841437931746764,bobjiang.eth
151,26,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,779245815762981896033968,lefteris.eth
206,26,0x3d21a58408c47dd4631da17d1c492d06acfef085,1,5000000000000000000,alanmumu.eth
74,26,0x136d54e730ad568cf49f8d7b8d36e1b079f37e1e,1,37299300000000000000,
3,27,0x018365374732403a5286de3ddc875f2fdaf00dfc,1,0,
626,27,0xcb3cafe85a0719d2d994c06e3d7ac9304505c54c,1,3000000000000000000,woodfire.eth
165,27,0x2d51319d75569d386ff38706fd279d405b59888c,1,100000000000000000,
353,27,0x600f4649fd944e8b89677546b3f5b23875ccba71,1,100000000000000000,
50,27,0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,1,609125340999998999983334,fishbiscuit.eth
601,27,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,1,1650000000000000000000000,kbw.eth
78,27,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1,0,likerogue.eth
703,27,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,2083716977520318946398,sirlupinwatson.eth
365,27,0x67434e4f16fb70e59c91b8642522fac5b0c292c1,1,0,kendir.eth
360,27,0x66c9bbef586c3a328df34aaa3f2e882634f308a1,1,100000000000000000,
141,27,0x2914ae7e3d398431658f2ea7d892b1b935778d41,1,100000000000000000,
75,27,0x136d54e730ad568cf49f8d7b8d36e1b079f37e1e,1,37299300000000000000,
474,27,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,8070000000000000000,supernate.eth
341,27,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1302536400448480054836584,lindajxie.eth
722,27,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,172198270172668340161694,trueblocks.eth
715,27,0xefcd62a2b7c73b57c1fc9365b089d1fdabb527d7,1,100000000000000000,
519,27,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,1000099998999969792,lightszwl.eth
112,27,0x1ff714337aaf68c7e9a513e47dcf6ce7c9d44cae,1,100000000000000000,
81,27,0x1510180e8873b8ff89d3ecf3d6971a84faaf5848,1,100000000000000000,
237,27,0x4a5b536a613e69f43a52f6aa7a7f3765428329ad,1,154011609149137992952518,coinqt.eth
374,27,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,1,4118920135586966569,chainb.eth
258,27,0x4cfd8997fa4534c69b3e5f4d7af4cbdf30abd142,1,100000000000000000,
8,27,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,1,233739779800000000000000,disruptionjoe.eth
261,27,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,992500000000000000,0x00eth.eth
152,27,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,779245815762981896033968,lefteris.eth
128,27,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1,25000000000000000000,fateswing.eth
201,27,0x3ce1e7a2b491dd5e545bca1a480ed1084712798f,1,4396260457291727657,968259.eth
301,27,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1455325945587743323083341,simona.eth
138,27,0x271c140f932d0f5d120335232a66e599c4a7ae28,1,100000000000000000,
469,27,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,1,1050000000000000000000000,wombat.eth
282,27,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,0,12383133841437931746764,bobjiang.eth
551,27,0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,1,11089814413578309890,eth9999.eth
35,27,0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,1,10000000000000000000,marsdao.eth
207,27,0x3d21a58408c47dd4631da17d1c492d06acfef085,1,5000000000000000000,alanmumu.eth
442,27,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0,322774677931495359758873,griff.eth
738,27,0xf564a9cc0b3187d4c81899aea6508f65ed78c030,1,100000000000000000,
743,28,0xf7e0ef9177e01d5871dfc59714510b44c9918622,1,1730391603860958533,huapay.eth
667,28,0xe04a9418cffe0f43fd42527bd3cfc05593eac052,1,1000000000000000000,shabi.eth
342,28,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1302536400448480054836584,lindajxie.eth
0,28,0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,1,41000000000000000000,2coin.eth
525,28,0xa0254f19d987d8bdba12a278b2d207a317d050aa,1,35000000000000000000,
507,28,0x931e76877118c84f1d904295971ce383ecfed5f4,0,0,freeboy.eth
190,28,0x3a051cff039d0ea6964c0f9f01db6e61cc521748,0,1000000000000000000019,padpad.eth
632,28,0xcd6b9fb0d134017c39b86bcc18edaa02dcc6e4e2,1,50000000000000000000,91dao.eth
129,28,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1,25000000000000000000,fateswing.eth
552,28,0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,0,11089814413578309890,eth9999.eth
4,28,0x018365374732403a5286de3ddc875f2fdaf00dfc,1,1031597334534621021,
16,28,0x052cd92257aa17b3f965c4b0d3f51f0d223c6950,1,11000000000000000000,aapay.eth
29,28,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,1,2000000000000000000,aevolve.eth
62,28,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,157113372564445131101351,helloshreyas.eth
9,28,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,1,233739779800000000000000,disruptionjoe.eth
696,28,0xec07ce9c26bab652e14d81e6278da3a6ea5004d6,1,1100000000000000000,0xseal.eth
302,28,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1455325945587743323083341,simona.eth
633,28,0xcd78829b418e18b85d4e0acdf2fbfec610ff025e,1,1083550000000000000,sinapay.eth
283,28,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,12383133841437931746764,bobjiang.eth
262,28,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,992500000000000000,0x00eth.eth
459,28,0x86505baa2ffac3444fbb9a53c6c75833d088c6c6,1,2035149057344471905,a.ethid.eth
238,28,0x4a5b536a613e69f43a52f6aa7a7f3765428329ad,1,154011609149137992952518,coinqt.eth
723,28,0xf503017d7baf7fbc0fff7492b751025c6a78179b,0,172198270172668340161694,trueblocks.eth
627,28,0xcb3cafe85a0719d2d994c06e3d7ac9304505c54c,1,3000000000000000000,woodfire.eth
704,28,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,2469037064780011119063,sirlupinwatson.eth
202,28,0x3ce1e7a2b491dd5e545bca1a480ed1084712798f,1,4396260457291727657,968259.eth
457,28,0x83d2e472495f408bd0bc85702f4be5ef1acaee80,1,8000000000000000345,neteasy.eth
420,28,0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1,1,1353454176696127285238369,kris.eth
208,28,0x3d21a58408c47dd4631da17d1c492d06acfef085,1,5000000000000000000,alanmumu.eth
602,28,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,0,1650000000000000000000000,kbw.eth
153,28,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,0,778077972726791466731745,lefteris.eth
443,28,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,322774677931495359758873,griff.eth
179,28,0x34aa3f359a9d614239015126635ce7732c18fdf3,1,1481798511727584285785810,austingriffith.eth
369,28,0x69423a88dbeab0177e935a5c63a79f5e576f5c06,1,1000000000000000000,twallet.eth
107,28,0x1e5af7b64cecd78f0141450e942f19b1935c495e,1,2000000000000000000,kenee.eth
375,28,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,1,4118920135586966569,chainb.eth
475,28,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,8070000000000000000,supernate.eth
368,28,0x687c13498f693b290c5ff8c565a1775d6018aab9,1,0,tohash.eth
154,29,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,746154155159855422299168,lefteris.eth
315,29,0x56bdee90dc6d484e9191ca4cde0ccc7dcb6db48b,1,1000000000000000000,
553,29,0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,1,11089814413578309890,eth9999.eth
263,29,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,992500000000000000,0x00eth.eth
367,29,0x684dd2ba7b71ee743ea10569b40cf1fa15264a15,1,1000000000000000000,
171,29,0x30e86e9a4e5de3f492d4801f9414751f1ef5df81,1,1000000000000000000,rbq.eth
444,29,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,315062328431495359758873,griff.eth
72,29,0x128b7e7f0bfa7cda46bb4728a0da88dbaa095026,1,5163224024833994367354,biodunayorinde.eth
560,29,0xb110bd3f66f7692577e74f57adcae2576ead6702,1,0,a3roger.eth
233,29,0x48d2277f87c0afb75042c300fcf80b87b13257f7,1,0,akcakoray.eth
5,29,0x018365374732403a5286de3ddc875f2fdaf00dfc,1,1031597334534621021,
603,29,0xc2e2b715d9e302947ec7e312fd2384b5a1296099,1,1650000000000000000000000,kbw.eth
130,29,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1,25000000000000000000,fateswing.eth
522,29,0x9f8b8d36dabd8e4a6a9e667d1a5681d09e244eda,1,1393214642568532138,
483,29,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,6083818745100818302627,monetsupply.eth
197,29,0x3ccd44bb20bc9c06fa8cce8f6aa207ae86d7dd5b,1,15000000000000000000,0xfremen.eth
668,29,0xe0a2b6c3f67814fc35af40b742139ba3e546f2f3,1,0,mamamiya.eth
211,29,0x3eefaa9d6e2ab7972c1001d41c82bb4881389257,1,0,ispeaknerd.eth
498,29,0x8eef779818afa953b0652e45438423ebe089f55a,1,5230095366133140056,souluv7.eth
91,29,0x196a37946c3d93e9a5309f539ae28b774a32411f,1,79770700000000000000,gandalfcrypto.eth
239,29,0x4a5b536a613e69f43a52f6aa7a7f3765428329ad,1,157223215432578102000417,coinqt.eth
269,29,0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2,1,1000000000000,jjjjjaxdeng.eth
10,29,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,1,233739779800000000000000,disruptionjoe.eth
465,29,0x88a2d89d44a94f549f14869947f2b443000dddd7,1,1000000000000000000,
97,29,0x19c3c3823a0d55afe95499cd7eef7c496f3c837d,1,1000000000000000000,
284,29,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,13826360672650451502118,bobjiang.eth
502,29,0x8fbb54606676ba5f8edc6c4c88ef29b86d58774c,1,10000000000000000000,dylanfrances.eth
