,proposal,voter,support,single_vote,name
516,1,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1,1,dingaling.eth
185,1,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,2,nounders.eth
1777,1,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1340,1,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,2,sharkdao.eth
183,1,0x2536c09e5f5691498805884fa37811be3b2bddb4,1,1,xaix.eth
1,1,0x008c84421da5527f462886cec43d2717b686a7e4,1,0,noun12.eth
966,2,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,1,devloper.eth
202,2,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,2,nounders.eth
1225,2,0xa58899bbc983781d47c7dd5a6b8aeef53cd34bbc,1,1,
100,2,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1,
1751,2,0xeb1c22baacafac7836f20f684c946228401ff01c,1,1,richerd.eth
517,2,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1,1,dingaling.eth
15,2,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1343,2,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,3,sharkdao.eth
1778,2,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1344,3,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,3,sharkdao.eth
518,3,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1,1,dingaling.eth
1582,3,0xd049b3064990869c9f73bd7896271d83325d2067,1,1,1conf.eth
1463,3,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1,
1779,3,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
216,3,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,3,nounders.eth
1058,3,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
968,3,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,2,devloper.eth
804,3,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
1353,4,0xaee8c60ff7e8947ad514c4310e0f2e203194c33f,1,1,
1464,4,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1,
1127,4,0xa397d02928acaaf6553fd7e832413c5a732cf559,1,1,
41,4,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1345,4,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,3,sharkdao.eth
1059,4,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
969,4,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,2,devloper.eth
102,4,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1,
228,4,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,3,nounders.eth
421,5,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,2,starstorm.eth
51,5,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1346,5,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,4,sharkdao.eth
806,5,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
1780,5,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1060,5,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
239,5,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,5,nounders.eth
734,5,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
103,5,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1,
815,6,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
56,6,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
742,6,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
104,6,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1,
130,6,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
422,6,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,3,starstorm.eth
251,6,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,5,nounders.eth
1781,6,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
321,6,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1,
1752,6,0xeb1c22baacafac7836f20f684c946228401ff01c,1,1,richerd.eth
132,7,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
753,7,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1782,7,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1264,7,0xa8b4367f09e63a5234abd14f5ef6868b1aed0e7d,1,2,
423,7,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,4,starstorm.eth
261,8,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,6,nounders.eth
1121,8,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
424,8,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,6,starstorm.eth
63,8,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
826,8,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
1347,8,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
1465,9,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1,
64,9,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1061,9,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
673,9,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
1092,9,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,1,bobaepicure.eth
262,9,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,6,nounders.eth
1348,9,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
1783,9,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
827,9,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
276,9,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,1,1,laz.eth
1122,9,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
1104,9,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,1,1,starholder.eth
500,9,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
328,9,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1,
1784,10,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
263,10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,7,nounders.eth
425,10,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,6,starstorm.eth
1349,10,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
65,10,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
277,10,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,1,1,laz.eth
754,11,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
329,11,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1,
1062,11,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
674,11,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
1093,11,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,1,bobaepicure.eth
133,11,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
264,11,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,7,nounders.eth
1583,11,0xd049b3064990869c9f73bd7896271d83325d2067,1,3,1conf.eth
1105,11,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,1,1,starholder.eth
66,11,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
828,11,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
1466,11,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1,
1785,12,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
755,12,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
278,12,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,1,1,laz.eth
501,12,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
265,12,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,7,nounders.eth
330,12,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1,
1350,12,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
829,12,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
1123,12,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
675,12,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
756,13,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
134,13,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
830,13,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1,noun22.eth
1351,13,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
1786,13,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
67,13,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
426,13,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,6,starstorm.eth
331,13,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1,
502,13,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
1124,13,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
676,13,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
503,14,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
1584,14,0xd049b3064990869c9f73bd7896271d83325d2067,1,3,1conf.eth
68,14,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
757,14,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1228,14,0xa5960ad956acbb8addebdc29e5bee014f201d8bd,1,1,
266,14,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,8,nounders.eth
1480,14,0xca6caedcc79d4d6541b3f82dc7754a14d9b196f8,1,1,
361,14,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
1125,14,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
1747,14,0xea9e9ae3bd4a7f771eec5193c0498f90fe2d53e3,1,1,
1787,14,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1775,14,0xf3d5e8f1cb8cc717661d6a8e692b60cdd1b45ca2,1,1,
667,14,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,4,beautifulnfts.eth
677,15,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
504,15,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
267,15,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,9,nounders.eth
668,15,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,5,beautifulnfts.eth
1224,15,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1788,15,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1481,15,0xca6caedcc79d4d6541b3f82dc7754a14d9b196f8,1,1,
1063,15,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
758,15,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
427,15,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,7,starstorm.eth
69,15,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
607,16,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,5,beautifulnfts.eth
184,16,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,9,nounders.eth
412,16,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0,7,starstorm.eth
700,16,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
491,16,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
0,16,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1776,16,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1,cold.4156.eth
1165,16,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1087,16,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,1,bobaepicure.eth
70,16,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
1226,16,0xa5960ad956acbb8addebdc29e5bee014f201d8bd,1,1,
99,16,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1,
1907,16,0xfb216faf1b1650c26b0cfdf879379ba46c3da66b,1,2,goopdao.eth
1479,16,0xca6caedcc79d4d6541b3f82dc7754a14d9b196f8,0,1,
1054,16,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
1750,16,0xeb1c22baacafac7836f20f684c946228401ff01c,1,1,richerd.eth
1111,17,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
105,17,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,1,
429,17,0x4680cb63563472cac10236c07d288580d8d7b52a,1,3,
1055,17,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
492,17,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
887,17,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,1,hot.4156.eth
608,17,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,6,beautifulnfts.eth
1166,17,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
671,17,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
186,17,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,10,nounders.eth
701,17,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1745,17,0xea9e9ae3bd4a7f771eec5193c0498f90fe2d53e3,1,1,
2,17,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1914,17,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,1,2,subbo.eth
413,17,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,9,starstorm.eth
1908,17,0xfb216faf1b1650c26b0cfdf879379ba46c3da66b,1,2,goopdao.eth
355,17,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
782,17,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
116,17,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
1774,18,0xf3d5e8f1cb8cc717661d6a8e692b60cdd1b45ca2,1,1,
430,18,0x4680cb63563472cac10236c07d288580d8d7b52a,1,3,
356,18,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
1352,18,0xaee8c60ff7e8947ad514c4310e0f2e203194c33f,1,1,
493,18,0x48e3e06520ff208746b8555076f7af3e71af1a4f,2,1,kingofallnouns.eth
1288,18,0xa96e4bb2ad4233822d8b64c511a7359d4bc55617,1,1,
1909,18,0xfb216faf1b1650c26b0cfdf879379ba46c3da66b,1,2,goopdao.eth
414,18,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,2,9,starstorm.eth
1915,18,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,1,2,subbo.eth
3,18,0x008c84421da5527f462886cec43d2717b686a7e4,2,1,noun12.eth
1746,18,0xea9e9ae3bd4a7f771eec5193c0498f90fe2d53e3,1,1,
524,18,0x58c5886ff71a053d8722aff86edae0fdc00cf0a0,1,1,
1126,18,0xa397d02928acaaf6553fd7e832413c5a732cf559,1,1,
888,18,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,1,hot.4156.eth
1167,18,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
106,18,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
702,18,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
672,18,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1,bigint.eth
609,18,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,6,beautifulnfts.eth
1056,18,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1,illiquidjpeg.eth
1112,18,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
187,18,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,10,nounders.eth
783,18,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
117,19,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
402,19,0x3dbdf1a202d21aac3309d91dacfcef84b8873f7a,1,1,
4,19,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
703,19,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
610,19,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,8,beautifulnfts.eth
188,19,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,11,nounders.eth
1296,19,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
784,20,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
5,20,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
415,20,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,9,starstorm.eth
107,20,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
889,20,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,1,hot.4156.eth
1297,20,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
704,20,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
189,20,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,11,nounders.eth
1341,20,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
1113,20,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
431,20,0x4680cb63563472cac10236c07d288580d8d7b52a,1,3,
1168,20,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
611,20,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,9,beautifulnfts.eth
190,21,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,2,11,nounders.eth
525,21,0x58c5886ff71a053d8722aff86edae0fdc00cf0a0,0,1,
6,21,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
785,21,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
890,21,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,1,hot.4156.eth
1916,21,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,0,2,subbo.eth
1114,21,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
118,21,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
1748,21,0xeac1c57ea577e480e8a59db6eb05d41ea0716e8b,0,1,
403,21,0x3dbdf1a202d21aac3309d91dacfcef84b8873f7a,1,1,
432,21,0x4680cb63563472cac10236c07d288580d8d7b52a,0,3,
705,21,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
108,21,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,0,2,
416,21,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0,9,starstorm.eth
1289,21,0xa96e4bb2ad4233822d8b64c511a7359d4bc55617,0,1,
494,21,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
612,21,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,9,beautifulnfts.eth
1298,21,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1169,21,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
71,21,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
1290,22,0xa96e4bb2ad4233822d8b64c511a7359d4bc55617,1,1,
786,22,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
526,22,0x58c5886ff71a053d8722aff86edae0fdc00cf0a0,1,1,
433,22,0x4680cb63563472cac10236c07d288580d8d7b52a,1,3,
1115,22,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,2,1,noun51.eth
404,22,0x3dbdf1a202d21aac3309d91dacfcef84b8873f7a,0,1,
613,22,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,10,beautifulnfts.eth
1749,22,0xeac1c57ea577e480e8a59db6eb05d41ea0716e8b,1,1,
417,22,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,2,9,starstorm.eth
706,22,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
495,22,0x48e3e06520ff208746b8555076f7af3e71af1a4f,0,1,kingofallnouns.eth
1170,22,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1130,22,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,1,2,soldmangachs.eth
891,22,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,2,hot.4156.eth
1917,22,0xfe2f279d3679bac2d07cf46c93503410ef9ca448,1,2,subbo.eth
7,22,0x008c84421da5527f462886cec43d2717b686a7e4,0,1,noun12.eth
83,22,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,0,1,goldy.eth
119,22,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
109,22,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
191,22,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,11,nounders.eth
72,23,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
405,23,0x3dbdf1a202d21aac3309d91dacfcef84b8873f7a,1,1,
614,23,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
787,23,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
970,23,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
192,23,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,12,nounders.eth
110,23,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
8,23,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
418,23,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,9,starstorm.eth
1581,24,0xd049b3064990869c9f73bd7896271d83325d2067,1,3,1conf.eth
1342,24,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5,sharkdao.eth
971,24,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,0,1,apenoun.eth
1615,24,0xd3dc4b7a574498555b520280d61511c14d50b1a9,0,0,
193,24,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0,12,nounders.eth
892,24,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,0,2,hot.4156.eth
1789,24,0xf504211d774c9b7d4c61959d6fe773d250a44dcf,0,1,musicband.eth
788,24,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,0,2,noun22.eth
615,24,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,10,beautifulnfts.eth
1790,25,0xf504211d774c9b7d4c61959d6fe773d250a44dcf,1,1,musicband.eth
789,25,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
707,25,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
9,25,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
194,25,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,12,nounders.eth
616,25,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
1299,25,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
411,25,0x41f283465224c01b64bb14c86bceab80ae79fc95,1,0,
708,26,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
195,26,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,12,nounders.eth
1300,26,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1791,26,0xf504211d774c9b7d4c61959d6fe773d250a44dcf,1,2,musicband.eth
111,26,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
73,26,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
972,26,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
279,26,0x2ef24ddbb0551f71e270eba4da94fe72f98c178a,1,0,
97,26,0x0d60943d3c4248d33ab1474db126b9573d911d31,1,0,abccc.eth
1627,26,0xd70823761c043255f70a322388de2ed32f7f71e2,1,0,
98,26,0x110a924d724f4bffc8b0ec7ae416565365e7ab34,1,0,antex.eth
95,26,0x04ba88309915d0210666790b9e9c9cb400235e3a,1,0,lkjhgf.eth
617,26,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
1116,26,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
10,26,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
196,27,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,13,nounders.eth
965,27,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,1,devloper.eth
618,27,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
709,27,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
11,27,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
790,27,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1117,27,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
1088,27,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,1,bobaepicure.eth
496,27,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
1171,27,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
74,27,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
1301,27,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
75,28,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
1652,28,0xe085327c5ad2f77147f10973fed45fb19d734f7e,1,1,0xminion.eth
