,proposal,voter,support,single_vote,name
1445,73,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,13.4,allthecolors.eth
982,73,0x458ceec48586a85fcfeb4a179706656ee321730e,1,50002.63755794723,calblockchain.eth
1790,73,0x80855f07d264c5a4803ae33fde8c47a57f4c38bd,1,341.5340381806053,
2066,73,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,77532.81934879738,monetsupply.eth
590,73,0x2b384212edc04ae8bb41738d05ba20e33277bf33,0,7740.979857489819,arr00.eth
1478,73,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
2174,74,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
1479,74,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
1009,74,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
1143,74,0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2,1,4773.3099999999995,
1210,74,0x54a37d93e57c5da659f508069cf65a381b61e189,1,100064.81728153411,
107,74,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1936,74,0x8847ebaaf29a18396e49191602f8d8d141b98aa7,1,0.0,cyberg.eth
2296,74,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,321024.275389029,
1866,74,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,165.2001238530426,
2067,74,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,77532.81934879738,monetsupply.eth
1802,74,0x8169522c2c57883e8ef80c498aab7820da539806,1,101000.02465446974,
1446,75,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,0,13.4,allthecolors.eth
1867,75,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,0,165.2001238530426,
1803,76,0x8169522c2c57883e8ef80c498aab7820da539806,1,101000.02465446974,
808,76,0x3e410f7167e7855b26d41de170c6d2457c35c049,1,66000.0,
2297,76,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,321024.275389029,
1524,76,0x6c51a5ef1b6736b63c965b3057ae5c5b50de76d3,1,0.0,idoraemon.eth
983,76,0x458ceec48586a85fcfeb4a179706656ee321730e,1,50002.63755794723,calblockchain.eth
2346,76,0x9b68c14e936104e9a7a24c712beecdc220002984,1,11052.340728982232,getty.gfxlabs.eth
1625,76,0x7641cbd09e337d4baf3037e55215a33bfe98b609,1,2863.82,
1868,76,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,165.2001238530426,
1144,76,0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2,1,4773.3099999999995,
1447,76,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,0,13.4,allthecolors.eth
1312,76,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,63306.3994620584,
108,76,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
2148,76,0x905cc474c34d43f39e740157e94f90b59d19e25a,1,5000.0,
1368,76,0x61258f12c459984f32b83c86a6cc10aa339396de,1,256761.46071121522,
1010,77,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
591,77,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,7550.979857489819,arr00.eth
1448,77,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,0,13.4,allthecolors.eth
1869,77,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,0,165.2001238530426,
1211,77,0x54a37d93e57c5da659f508069cf65a381b61e189,1,100064.81728153411,
1720,78,0x7bf660f3e287d2a05f46b72ae69a048f3781db90,1,0.0,orca-core.pod.xyz
1870,78,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,0.2001238530426303,
1480,78,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
109,78,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
2068,79,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
592,79,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,7550.979857489819,arr00.eth
984,79,0x458ceec48586a85fcfeb4a179706656ee321730e,1,50002.63755794723,calblockchain.eth
1449,79,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,13.4,allthecolors.eth
2069,80,0x8d07d225a769b7af3a923481e1fdf49180e6a265,0,70014.38325483346,monetsupply.eth
1481,81,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
1245,81,0x5681ff2150b6e39e00d972598fdb8a19d761f506,1,0.0,level6.eth
1697,82,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50001.977,
1450,82,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,13.4,allthecolors.eth
1982,82,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105029.55379537,
593,82,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,7550.979857489819,arr00.eth
110,82,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1212,82,0x54a37d93e57c5da659f508069cf65a381b61e189,1,100081.89789518263,
2298,82,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,321395.64078389306,
1313,82,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,63306.3994620584,
2070,82,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1721,82,0x7bf660f3e287d2a05f46b72ae69a048f3781db90,1,1.0,orca-core.pod.xyz
111,83,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1634,83,0x767f946f97f108a10b11d4827eb52e76b2caba77,1,18.75,
2299,83,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,321436.7594073635,
1482,83,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
165,83,0x0a09cd09b0107bb98a83f211704f036eca94b92e,1,15000.0,
1314,83,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,48306.399462058405,
2175,83,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
1021,83,0x48ef3de608ab2304dbb0c4497d266f3bf5506e7b,1,0.0,sergaime.eth
274,83,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
1698,83,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50001.977,
1174,83,0x53e2914c552554ac05bffa4c4b23b17751a9fdf1,1,10.654625287085345,
1162,83,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
1145,83,0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2,1,4773.3099999999995,
1871,83,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
2071,83,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
713,84,0x347120f6d2e3142caced44ad008708d80a4f9420,0,49999.99999999999,
275,84,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,0,49999.99999999999,
2300,84,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,0,321436.7594073635,
2072,84,0x8d07d225a769b7af3a923481e1fdf49180e6a265,0,70014.38325483346,monetsupply.eth
1872,84,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,0,11.500471444371433,
1451,84,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,0,13.4,allthecolors.eth
1213,84,0x54a37d93e57c5da659f508069cf65a381b61e189,0,87580.89789518263,
594,84,0x2b384212edc04ae8bb41738d05ba20e33277bf33,0,20051.979857489816,arr00.eth
1471,84,0x683a42e5b414ae5cf79ece7e369ca5937fdcdc11,0,495.4879984463982,daffyduck.eth
1699,84,0x7ae109a63ff4dc852e063a673b40bed85d22e585,0,50001.977,
561,84,0x29f387ade2a5ae3c93defd52f2a5fa535cab666e,0,49999.99999999999,avantgardefi.eth
1175,84,0x53e2914c552554ac05bffa4c4b23b17751a9fdf1,0,10.654625287085345,
112,84,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,0,49999.99999999999,upennblockchain.eth
1214,85,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87580.89789518263,
2073,85,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1483,85,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
113,85,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1176,85,0x53e2914c552554ac05bffa4c4b23b17751a9fdf1,1,10.654625287085345,
1315,85,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,48306.399462058405,
562,85,0x29f387ade2a5ae3c93defd52f2a5fa535cab666e,1,49999.99999999999,avantgardefi.eth
1452,85,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,13.4,allthecolors.eth
1873,85,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
714,85,0x347120f6d2e3142caced44ad008708d80a4f9420,1,49999.99999999999,
1011,85,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
1700,85,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50001.977,
485,85,0x21b35bbf228db1ae3fe405f5efd55e162d2cc13f,1,0.0,
202,86,0x0ef8ef43f20a27f096b420e4a5f59241470545fd,1,0.0,
1591,86,0x7302c7e150ae4d035cf9e71f09580d59ce61fa54,1,0.0,loading03475575.eth
854,86,0x410234d81738bc67f21ed18045a345bae0a39e0e,1,0.09649318,
835,86,0x408f7293b95e1a0a367a94ffb46ffc7dad86eec7,1,0.0,
2301,86,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,0,321445.9510185273,
830,86,0x402cfba729a640289f60de1382b86bc9f038fe82,1,0.0,
362,86,0x19828fe74240794221d47be0fa39f3e6ef35be90,1,0.0,
1679,86,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.0,rootial.eth
815,86,0x3ecfba75d5a113241ec899888319a9e1e456ee9a,1,0.01424296,0xblueeye.eth
417,86,0x1caa64fa383343238ff3f049b53771cc3db61094,1,0.0,
1711,86,0x7b9a7d69832f353e54d65188473dde2a7789f612,1,0.01,byteverse.eth
1874,86,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,0,11.500471444371433,
783,86,0x3cbf036d6c709fd723d3bcc0b4123c603260fdde,1,0.00222,nakoruru.eth
276,86,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
217,86,0x0feccdffea0a8ec5f37a9b0343b72f2639ba302b,1,0.0,
905,86,0x44bddeda2fa984115368406cbfffe57b226989cc,1,0.0,
1641,86,0x7766e3c690f913bf959a05978edde664bc899bf8,1,0.0,
2074,86,0x8d07d225a769b7af3a923481e1fdf49180e6a265,2,70014.38325483346,monetsupply.eth
1154,86,0x529da082e11edcc410f99577f6668994b794492b,1,0.0,
519,86,0x2717d1a84fd2b23124e00db9e4d606f69b912f05,1,0.0,
1324,86,0x5cb5587377141ab761be831493494912e619a3a9,1,0.0,gmxyz.eth
1342,86,0x5e5557eef3d27d9710004a92f9aca072acf89c10,1,0.0,
1177,86,0x53e2914c552554ac05bffa4c4b23b17751a9fdf1,1,10.654625287085345,
1088,86,0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2,1,0.0,jjjjjaxdeng.eth
694,86,0x33379bcaa7a60f0dbb79e8db6f546076776a8360,1,0.0,
1411,86,0x657a62d9ed8dcb6e4fa04d9709242cef55c643f6,1,0.0,
1084,86,0x4f04eb54f9bb68e7793ef24c8b51e18d3b0c8df1,1,0.0,
24,86,0x01e9c4f4d8318e2a0a2c4eb09dffee95bce8dde0,1,0.0,
175,86,0x0ce152623649e9b8f514ba0cb530f035b7552c35,1,0.0,
2029,86,0x8ba84fba84bc400ff6499c15867d3c2a1e4c9ae0,1,0.0,
1875,87,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1712,87,0x7b9a7d69832f353e54d65188473dde2a7789f612,1,0.01,byteverse.eth
1012,87,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
1701,87,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50001.977,
1085,87,0x4f04eb54f9bb68e7793ef24c8b51e18d3b0c8df1,1,0.0,
1089,87,0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2,1,0.0,jjjjjaxdeng.eth
1983,87,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.02579537,
1215,87,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87736.74426867628,
2075,87,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
906,87,0x44bddeda2fa984115368406cbfffe57b226989cc,1,0.0,
1642,87,0x7766e3c690f913bf959a05978edde664bc899bf8,1,0.0,
836,87,0x408f7293b95e1a0a367a94ffb46ffc7dad86eec7,1,0.0,
1343,87,0x5e5557eef3d27d9710004a92f9aca072acf89c10,1,0.0,
1631,87,0x767a60f295aedd958932088f9cd6a4951d8739b6,1,0.0,mozuku.eth
1630,87,0x766247820b6183664a0fa8088bafb164063ee679,1,0.0045295,
1377,87,0x61d203d91ac812f491f365c306e50e0801550723,1,0.005,
1412,87,0x657a62d9ed8dcb6e4fa04d9709242cef55c643f6,1,0.0,
2302,87,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256458.14724403215,
1680,87,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.0170074,rootial.eth
2030,87,0x8ba84fba84bc400ff6499c15867d3c2a1e4c9ae0,1,0.0,
0,87,0x0000000c50489ced5f512c74fb11ba9af3a03e13,1,9804.78343788,clairvoyantlabs.eth
363,87,0x19828fe74240794221d47be0fa39f3e6ef35be90,1,0.0,
418,87,0x1caa64fa383343238ff3f049b53771cc3db61094,1,0.0,
695,87,0x33379bcaa7a60f0dbb79e8db6f546076776a8360,1,0.0,
218,87,0x0feccdffea0a8ec5f37a9b0343b72f2639ba302b,1,0.0,
520,87,0x2717d1a84fd2b23124e00db9e4d606f69b912f05,1,0.0,
439,87,0x1d5e033ae2aa830bf7621c6349e0a00e3e071402,1,0.002113,joebuilder.eth
203,87,0x0ef8ef43f20a27f096b420e4a5f59241470545fd,1,0.0,
25,87,0x01e9c4f4d8318e2a0a2c4eb09dffee95bce8dde0,1,0.0,
114,87,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
115,89,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1376,89,0x61ce616a39f5735f844a3bc5d67fe2ab8e64e702,1,0.00453,
176,89,0x0ce152623649e9b8f514ba0cb530f035b7552c35,0,0.01,
1702,89,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50001.977,
419,89,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,1,0.0,dadababa.eth
2303,89,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256458.14724403215,
1178,89,0x53e2914c552554ac05bffa4c4b23b17751a9fdf1,1,10.654625287085345,
243,89,0x116c39d55877f5f6cc657e245bb22597f57f4800,1,0.0309788371059383,
1013,89,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
1713,89,0x7b9a7d69832f353e54d65188473dde2a7789f612,0,0.01,byteverse.eth
831,89,0x402cfba729a640289f60de1382b86bc9f038fe82,0,0.01,
1876,89,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1984,89,0x88fb3d509fc49b515bfeb04e23f53ba339563981,0,105042.02579537,
277,89,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
903,89,0x446ccd4633512f321b400cf89c1877f8307f6c26,1,0.0,southernallstars.eth
1681,89,0x7a67928bb379974768668d50ab991eefb5f08c0e,0,0.0170074,rootial.eth
1,89,0x0000000c50489ced5f512c74fb11ba9af3a03e13,1,9804.78343788,clairvoyantlabs.eth
2076,89,0x8d07d225a769b7af3a923481e1fdf49180e6a265,0,70014.38325483346,monetsupply.eth
766,89,0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1,0.0,chanelpurse.eth
136,89,0x0754cad37754255e9c84c95ca3ecf0e6321376dd,1,0.005,
1592,89,0x7302c7e150ae4d035cf9e71f09580d59ce61fa54,1,1.0,loading03475575.eth
595,89,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
2077,90,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
83,90,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,1,0.09084209118263219,aevolve.eth
1682,90,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.0170074,rootial.eth
178,90,0x0d15992f28c3a2db5b13c9c481ae5c4651556688,1,0.0,
1877,90,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
278,90,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
2176,90,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
2304,90,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256007.94049728647,
194,90,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,1,0.0,datiger.eth
1985,90,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.02579537,
407,90,0x1bbe64e1c584948a7e146817d8ab85c70694d66f,1,0.0,
2,90,0x0000000c50489ced5f512c74fb11ba9af3a03e13,1,9804.78343788,clairvoyantlabs.eth
1453,90,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
1216,90,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87740.98891373283,
1484,90,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
1518,90,0x6bb8ac89e3c6476025c2337269350891f6d049f0,1,0.0,
2252,92,0x987f05b5eeb8b30b02329d3888bebc3a7424e999,1,1.0,upzhu.eth
2177,92,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
351,92,0x1905c219482c168a1f016d84446bdb6db3ebd8d1,1,0.01,skycn.eth
2247,92,0x9830037d21c8651ed1958ee414f42ea0a6a50475,1,0.06,
468,92,0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d,1,0.06,
279,92,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
1538,92,0x6de8b641b9b2b22f272d65106f0c471b612091c8,1,0.06,
420,92,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,1,0.1924126398025995,dadababa.eth
408,92,0x1bbe64e1c584948a7e146817d8ab85c70694d66f,1,0.01,
1714,92,0x7b9a7d69832f353e54d65188473dde2a7789f612,1,0.01,byteverse.eth
195,92,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,1,0.1,datiger.eth
1703,92,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50006.977,
832,92,0x402cfba729a640289f60de1382b86bc9f038fe82,1,0.01,
1014,92,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
1454,92,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
672,92,0x30c80c56f439760d4d0fa33ed19822a27e7461bb,1,0.39918243950966953,
1513,92,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,1,0.0,chainb.eth
290,92,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1,0.34892584968931173,likerogue.eth
1325,92,0x5cb5587377141ab761be831493494912e619a3a9,1,0.01,gmxyz.eth
347,92,0x18c8f1222083997405f2e482338a4650ac02e1d6,1,27351.75,
780,92,0x3c807af9ab4b6be4b0740bfe464dc0df2a8e519b,1,0.06,
1656,92,0x7926eb17a9d2a3ebd0dfcd035b86468115b7fd18,1,0.0,
236,92,0x110ef3690d553584073016287f3406955430c8ab,1,0.06,
1316,92,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,48306.399462058405,
179,92,0x0d15992f28c3a2db5b13c9c481ae5c4651556688,1,0.01,
1569,92,0x715210da31165a05a2481a512e1c3d253d8e13ff,1,0.975,
177,92,0x0ce152623649e9b8f514ba0cb530f035b7552c35,1,0.01,
1163,92,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
2002,92,0x894740526d04071b5bc4227a174a9230e4d7f44b,1,0.0,fuzhiyu.eth
1669,92,0x79eed13cf2d1530e36d07b9a96c17ab795302a54,1,0.0,wuyueyelei.eth
563,92,0x29f387ade2a5ae3c93defd52f2a5fa535cab666e,1,49999.99999999999,avantgardefi.eth
3,92,0x0000000c50489ced5f512c74fb11ba9af3a03e13,1,9804.78343788,clairvoyantlabs.eth
1915,92,0x86c62a0dd8690fa2ba6e3e3d9a18d021dbd2565a,1,10.654625287085345,rabbitholegg.eth
151,92,0x09988e9aeb8c0b835619305abfe2ce68fea17722,1,76.0,dermot.eth
1593,92,0x7302c7e150ae4d035cf9e71f09580d59ce61fa54,1,1.0,loading03475575.eth
1217,92,0x54a37d93e57c5da659f508069cf65a381b61e189,0,87585.24062753964,
555,92,0x2943ea8b50ba884a253286870b34279450bba4e1,1,1.0,
1060,92,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
1683,92,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.0170074,rootial.eth
1878,92,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
2078,92,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1986,92,0x88fb3d509fc49b515bfeb04e23f53ba339563981,2,105042.02579537,
1155,92,0x529da082e11edcc410f99577f6668994b794492b,1,0.01,
1598,92,0x7343847fad3912bb7081d477b2e15c8f8c69f28a,1,0.06,
1218,93,0x54a37d93e57c5da659f508069cf65a381b61e189,0,87585.24062753964,
2248,93,0x9830037d21c8651ed1958ee414f42ea0a6a50475,1,0.06,
2007,93,0x89ec3894e7832541eb1730263ea3532c0ee6bb67,0,0.25,mia888.eth
1186,93,0x543b65d285d708b6f23d667a0cc554fb22b458d7,1,0.0,ananae.eth
421,93,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,1,0.1924126398025995,dadababa.eth
551,93,0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf,0,0.25,
1760,93,0x7ec062d194f87022a908f943c86b7b9cafa23662,1,0.0,
436,93,0x1d2a72dad0fa5d1aab44768752f60822a3e18c47,1,0.0,msfdc.eth
1455,93,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
327,93,0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,1,0.22418596,yanxi.eth
400,93,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,1,0.2,yefeng.eth
541,93,0x285ab8b73531a59bcb01b7f2028a66aa377e697b,1,0.0,niuniubao.eth
707,93,0x34186a490ebcd04d5533ab4c65cbe288ee54c64b,1,0.0,
2240,93,0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815,1,0.0,
214,93,0x0f8aca6bb8d86bba87892efab1e19491c97387b7,1,0.00700003,
1053,93,0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,1,0.2,lijia.eth
469,93,0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d,0,0.06,
255,93,0x13ac0d7bb293163922ca296a0c3fb1b236c815f0,1,0.01,88888888eth.eth
1061,93,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
1879,93,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1072,93,0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd,1,0.2,h14hh.eth
280,93,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
291,93,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1,0.34892584968931173,likerogue.eth
1027,93,0x4a1d9e3b1a543601a7550d9490cb41936265f715,1,0.01,999999999eth.eth
1026,93,0x49e439ba390365227bffda1f759c4d6407e9d3ed,1,0.0,
1092,93,0x501783e585936116220b5028c4c22dc9fdb991bc,1,0.0,lovebaby.eth
1101,93,0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b,1,0.2,coolcatscontract.eth
302,93,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,0.12961992186337834,idmeta.eth
1015,93,0x47c125dee6898b6cb2379bcbafc823ff3f614770,1,50004.08847703803,blockchainatucla.eth
1828,93,0x83e8df8ddf3cd5b51caffb337b321467225d4650,1,0.0,xunfa.eth
1923,93,0x8755f08374bb0bc598681c324913cbde3283ac18,1,0.12463549181638743,metagan.eth
1385,93,0x621752f25abd2e13136275f0059e4d9ae4dc08b7,1,0.12463634908981457,lucoin.eth
638,93,0x2d5823e8e8b4dfbf599a97566ff2a121cc141d60,1,0.0,orchidprotocol.eth
2038,93,0x8c64c3d24c4df13b451d5bc9292b75e5dba2e02a,1,65003.79924449,
2154,93,0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,1,0.0,nftnet.eth
1804,93,0x8169522c2c57883e8ef80c498aab7820da539806,0,101000.02465446974,
116,93,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1402,93,0x64b5f9dd6f23269b966a4c3717e150a6dd264851,1,0.5,kunkun.eth
88,93,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,1,0.2,h13ua.eth
596,93,0x2b384212edc04ae8bb41738d05ba20e33277bf33,0,20085.713611359934,arr00.eth
1146,93,0x529408a6962bae6ca5328874d633738116b89b05,1,0.12463677772984492,dennisgan.eth
2178,93,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
237,93,0x110ef3690d553584073016287f3406955430c8ab,1,0.06,
244,93,0x119383b0051e920d6161cee971247d625b8d69cb,1,0.0,
196,93,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,1,0.1,datiger.eth
396,93,0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7,1,0.0,
781,93,0x3c807af9ab4b6be4b0740bfe464dc0df2a8e519b,1,0.06,
1519,93,0x6bf3b32c6cd3d657f602347666244377793282e3,1,0.01,111eth.eth
1657,93,0x7926eb17a9d2a3ebd0dfcd035b86468115b7fd18,1,0.03,
820,93,0x3f2b31757f862ded7b98c6621b53b6656c199e6a,1,0.0,01520.eth
856,93,0x410a0887cc91ccf1e8db56422b9a5d8b078c2200,1,0.1,bitcoinorange.eth
66,93,0x0586fcc2d0d400596ff326f30debaa3a79e33c25,1,0.0,oiiio.eth
352,93,0x1905c219482c168a1f016d84446bdb6db3ebd8d1,1,0.01,skycn.eth
1508,93,0x6a16683bb8654433d67f6a9e0dc9eb563456823e,1,0.0,goldgala.eth
64,93,0x0586cc847c82397c443992facdc8cae0dba46956,1,0.01,818eth.eth
1667,93,0x79ccedbefbfe6c95570d85e65f8b0ac0d6bd017b,1,0.0,
1511,93,0x6a61857928149cb7cd2ad29251902787bcf9c3b0,1,0.0465,icdat.eth
1563,93,0x70ddc90b218bb7a6d710d9e2d498bb38ff499aed,1,0.0,
1514,93,0x6b07d4ace5bc9a690fda9ddeb5a0f131fda0b257,1,0.40631514112987516,chainb.eth
1670,93,0x79eed13cf2d1530e36d07b9a96c17ab795302a54,1,0.103873,wuyueyelei.eth
