,proposalID.id,voters.id,support,single_vote
1484,11,0x2903452ad7e921ce9a33e91913beb260120bae30,1,2000000000000000000
963,11,0x1ae7b21be90f972b2c97e0a0eb80136b5ae0a4b9,1,10000000000000000
855,11,0x1824befc17aedbc57991c9d7c7fee1bf18ccce63,1,547549629500000000
171,11,0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,1,29028695276487534063
1399,11,0x26fdc242eccc144971e558ff458a4ec21b75d4e8,1,1560630682516604107
1400,11,0x270d270e5b4d1d6179a8ea4098cd963c11e64cf8,1,1100000000000000000
857,11,0x1850da93a7bb211a55e5a89716c520d37cf88bc6,1,1009965530000000000
882,11,0x1905c219482c168a1f016d84446bdb6db3ebd8d1,1,1150000000000000000
34,11,0x00de3a8bdee6e682c3509d66a947d05a8ca797af,1,1000000000000000000
1562,11,0x2a6e5d2085098c75d19800950b228e3e196dc192,1,1000000000000000000
1848,11,0x329a7abf78f3c0dd693c47f787676b9b85b31dad,1,1100000000000000000
163,11,0x046f601cbcbfa162228897ac75c9b61daf5cee5f,1,300000000000000000
859,11,0x1857a43cfe391b69e13011b03fd1d3f6a0f4e7d8,1,500000000000000000
2220,11,0x3b9d5114c279ade3dd99b5a14218c645f6ad433a,1,1131501702908585946
1406,11,0x273d74e2222279db7edecd25edff604335af941c,1,1000000000000000000
159,11,0x046abfc06897e8a86542047d6b22e931fe99bee5,1,1000000000000000000
2274,11,0x3d7bb1feae77b2b2d059ffe20df30b52306d784f,1,27551543182771830
929,11,0x1a5da809b313ee593b3bba6b063f747e2288acb6,1,1100000000000000000
1560,11,0x2a31e4ec1920790c085ad61ead6d8bf6867df108,1,1000000000000000000
2223,11,0x3ba89593f94ee0480650bed3160f212cdfbd2ead,1,110000000000000000
1514,11,0x294b925706bc62bfa8e83f94f17b51c3cdf06c08,1,999999000000000000
1403,11,0x2717c9bb0a00bc15939aa94eb732d163471688a1,1,107096350000000000
933,11,0x1a706173c9b73b47f23cf81d9845541f828c8b45,1,1000000000000000000
50,11,0x013274aa75bbc3bd7acff906e564edbbb50dce08,1,325000000000000000
52,11,0x014078bd10840e98febe50a372f32dfd4f160e84,1,1105499927312395059
1449,11,0x28296d868cae7d63b24c687fec1feb2677e65fe2,1,1000000000000000000
1451,11,0x28425420e14f52ece14dcf786cf85e273313610c,1,10000000000000000
1474,11,0x28dca138fa321d63e39c565355dc39def5521dfc,1,100000000000000000
62,11,0x016d4da7c7cd614cd50149a373873ff090b9782e,1,110000000000000000
900,11,0x1985ea157bb4f57bad5e0790761c13c254b6e1bc,1,0
91,11,0x02d3f72607af14017dfa25006d8daa2522a43866,1,245182110000000000
2242,11,0x3cbda54c6dc2858c44dd35dbdbe83f9f4fd7475a,1,5020000000000000000
901,11,0x1996b089948a32866853b656fd3199993e357dbb,1,1000000000000000000
902,11,0x19aaf3138e5859294679f19af871a12aac4c8880,1,1000000000000000000
1525,11,0x29a0f7d68d3d3f0dbfebc4a526f62f50e3b6eb63,1,2000000000000000000
85,11,0x029c2b606a3cc5fad262dd2cfb944412c22d958e,1,1000000000000000000
84,11,0x0279e4db6596933aab0d7d3a11c74b01fd44e344,1,5080000000000000000
1796,11,0x30c008198f4046eec4196e4581998e617b27c7fa,1,0
1521,11,0x298854f97350790d46bbbe2934a150332974e983,1,1100000000000000000
914,11,0x19e1e9e6eef7df468659fa0db1a1868c9b91565d,1,1100000000000000000
1460,11,0x285ab8b73531a59bcb01b7f2028a66aa377e697b,1,6285273914662584736
1469,11,0x28b632aa8f48c7a622cd5bb272222be7dd859208,1,1000000000000000000
1464,11,0x2899598d9bf2c1d48cf4cff1906c0ba3419b8a7b,1,1100000000000000000
68,11,0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,1,20000000000000000000
973,11,0x1b4138fa9473dca72f76351858be6dbcfccf34fd,1,1000000000000000000
1466,11,0x289c44ab3f461127af1f04fc80f8b54fc3ff7316,1,10537901318273446718
908,11,0x19d21d789d341b02f46d09c19e6970c2175a9466,1,1160000000000000000
1467,11,0x289d1955e6bacd8ad7dd8db6e3dfe162c1622f84,1,330000000000000000
1799,11,0x30fe0d8d2d81ea568ff60b6e28ab74eb7e548cb0,1,338934541276509370742
2254,11,0x3cd5715e4d5ac10696d04f5e8ac358a0402381b9,1,1100000000000000000
97,11,0x03005c2c8d61ec57a590b0b23ac83a57e15cc03c,1,1160000000000000000
1447,11,0x27f902258f3083b47dd0492950383b216641b2c8,1,100000000000000000
2261,11,0x3cfe776230ed239510b0e02024c546c39a97d904,1,1000000000000000000
1445,11,0x27c9edf63747967c01287317605ee27d500686f3,1,1200000000000000000
2232,11,0x3c413bf403d3fbae8e36e17674a709e195aace33,1,1000000000000000000
1544,11,0x29d26dbb9915a8a6687db8933d6276c930e3d126,1,2200000000000000000
1432,11,0x27a69ffba1e939ddcfecc8c7e0f967b872bac65c,1,2100000000000000000
978,11,0x1b5d4cc8fd201acb8387e79fa471e7bfdf958811,1,1156000000000000000
120,11,0x03bb927edf595597f7774da7f12e6a28d766ea4f,1,100000000000000000
885,11,0x1915352c98acb70b56af85fd98a93570b1103314,1,1000000000000000000
118,11,0x039b67c3a9f1a7b098346e4aadfa8b6fc5ed15d9,1,1000000000000000000
116,11,0x039a5dc237bb1d02b7ca483c6e4c640a70103bd0,1,1000000000000000000
114,11,0x0390155199d42ab46ae0ed73a2736061ad13577f,1,2000000000000000000
2234,11,0x3c7d5bb537abae440e0abe552342f422a4b1e6c1,1,3114572176383939546
112,11,0x0385bb02c02d7aaff50ab954beb6bec80cf20d14,1,1096000000000000000
1840,11,0x3290603e448a2ce1831a4c4e68385d5e1531aced,1,7925879400560717539
126,11,0x03c855665161246a40a02869c7879f8d99683bf5,1,1100000000000000000
1839,11,0x327b9dee1830f8201efa751fd96f7b1ad0b300a1,1,29377768211682366397
1439,11,0x27b0fc6c4a5a0cf213a570097279a5bde61214d2,1,2000000000000000000
2263,11,0x3cff25215e85b9ca0c07a7c1ba8643319be80aa8,1,0
107,11,0x035105ecd50f1b4d4a0adea97a41651fa405ec4c,1,39696028604935937195
106,11,0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,1,13144107588481766193
891,11,0x1971e4c89663b208ec3d7f0ec81b88ec156d44ec,1,1000000000000000000
918,11,0x19f4312527350040124f0c398e1d46852fe27da7,1,1000000000000
56,11,0x014607f2d6477badd9d74bf2c5d6356e29a9b957,1,9275263957141915307
103,11,0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,1,1870000000000000000
917,11,0x19ea274affbb1c0ff518396afe428042c7d6ab44,1,4999995000000000000
58,11,0x014e61e389924e0d275fa1fcd7b7dece38f921e2,1,1100000000000000000
896,11,0x197faedea4a4a79332a9f9b4f9430c0f49e5edd5,1,10000000000000000
1535,11,0x29b13c21a05c0aa8bcbaedba11ddffa8c816ec02,1,1100000000000000000
1539,11,0x29bed086b7582a84dd1f290a37e9ea75fe7e8125,1,1000000000000000000
848,11,0x17fd8381070c2f815aa5d4c0e57a0a69d35dca43,1,1160000000000000000
1564,11,0x2a8bc27e9312d0ffb981cefb6b95c65fa2a9f9d2,1,1030000000000000000
1791,11,0x30a56ab7aa837cc4c33944ea0bd155d45b332c23,1,330000000000000000
11,11,0x0009c845a6a7d0193a0c455a5d99566118bd5f05,1,105000000000000000
805,11,0x17179f4b1b4e9e8144d9f6092e584256ab4f9281,1,1160000000000000000
1590,11,0x2b00953d8cb86bac70ed9ab80ffe10766873a3af,1,20000000000000000000
252,11,0x0676a701514bcdd2e9baa6b52ff692a186a19c56,1,1100000000000000000
250,11,0x065d1087b64cae99db10858e58fa64c403781007,1,1000000000000000000
807,11,0x1729f49b2866f5a8c2d2d31fce9a6cdcac6018e0,1,1100000000000000000
2170,11,0x3aabb2a3653bda62355f822fc10c5bd509dc4695,1,1160000000000000000
2171,11,0x3aca2ad957cc202d798f6beb3b858ce4c5618749,1,1100000000000000000
1016,11,0x1bee2d17b20f829c2f0fdf79b938f5d65b522c91,1,1000000000000000000
1876,11,0x3327da45e4be37e57101f3a327cd166a335c3142,1,2000000000000000000
1361,11,0x25ad2667b19e866109c1a93102b816730a6aec3f,1,3247492959357206909
242,11,0x0659d1f0962bd0b5003b85f427d0bb9a339475b4,1,1200000000000000000
12,11,0x000b234833eb8b4f63b5fc62d45cb51d950fa201,1,101000000000000000
811,11,0x17406460563f304f8fbfc878d9ea01f36b6f977b,1,1000000000000000000
240,11,0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003,1,1010000000000000000
2172,11,0x3ad491515478aaeb2dcb8080b2c083cb3a92059a,1,1000000000000000000
13,11,0x000e2ee6da528132b9b4b49c8d7f070387d5af00,1,100000000000000000
813,11,0x175b5c73acbe4f43c94e1c91c8a84eedf9b1c2a6,1,1000000000000000000
1366,11,0x25b5f654fd69837fa76c945a54a0ed83226df50a,0,504853820000000000
1581,11,0x2abe17573eecffa13cc2ae7d6911028e07339ad9,1,1200000000000000000
233,11,0x062f0b4babbf86e636809ccb5e1d02b8e45d8491,1,1000000000000000000
232,11,0x062944562a432f9cb911855d0a038c4f08ee6d69,1,1099963470000000000
2210,11,0x3b87180a27490d871048127443c28e1c87d10389,1,1100000000000000000
231,11,0x062132d1fec4fdc336b44c8b82a8d688f92add8c,1,27893291307859392
815,11,0x175cdf8075ad6c005264325a6194f916df46bfe3,1,1000009000000000000
257,11,0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76,1,3300347355000000000000000
802,11,0x170af212bcd8c5341bbbf287ea557b0ac9611cbc,1,1100000000000000000
10,11,0x0006e1b20ea00dcc2970220e3cd5cea1f765f604,1,104000000000000000
1353,11,0x25a0bb8594d0cb67588c57672e7a6fa7cc5141bb,1,1160000000000000000
283,11,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,1,1000000000000000000
953,11,0x1aab5ad27515409cf96f8ee10c41e2fd8f0365dd,1,10000000000000000000
785,11,0x16d23a44b8d0bf07269e07e0bc52fda3afacada7,1,0
1816,11,0x32066c4ae40983d9d18b211fde0fee01ceaff6b5,1,10150000000000000000
1343,11,0x24d886d4783766ff2416400f048065a58d3ed1f4,1,1000000000000000000
1495,11,0x292b275163ddb3a383e370ce1e931297202de058,1,1100000000000000000
1887,11,0x335d2d954cec61cb4673780300d890340a29dd99,1,1000000000000000000
1027,11,0x1c70d0e81210fecbf1b39ed7291ea2d75bba0b9c,1,1100000000000000000
1494,11,0x29297e283fd8ba6da0dca9f42ee88eb72b6b101d,1,1160000000000000000
1026,11,0x1c6bf82c79cac58eaa6962513027a142417b99e8,1,10000000000000000
5,11,0x0000000813b34008a225de08a6a61835508c71f9,1,5195259868542091825
1779,11,0x3066856ed81b4f9c9c83f756c5a28c76bd8ef4a3,1,1020000000000000000
944,11,0x1a9d278b73ae75c6ff67c82b5a427d47e382ac40,1,10000000000000000
1348,11,0x2533321a436578c60a176bd7cb0f9b2590a98ea1,0,1255285129448177112812
7,11,0x0003beeaa813d9d2c8ea62c1d501e293de017b03,1,103000000000000000
796,11,0x17061b08892224811aeefa2152118eaa337614ac,1,1343545957065882306
268,11,0x068b0c28ebc4f88a3305f8c4a685985f4a8225f7,1,2000000000000000000
267,11,0x0685699974978bd2bdd54ea2d54239ac63ba73a3,1,4710261276108808348
1781,11,0x307a1479f4e8b268755526968b1de851074bc7f4,1,100000000000000000
1507,11,0x294388d7f62065784666f797ca6919a4b8cef4ab,1,1592894776466837521
1878,11,0x3335943bcd9ff5fa29afa3fd9d065a52239a2a59,1,1000000000000000000
264,11,0x0683421bfb3564325752fff10165b859a78a87cb,1,1100000000000000000
9,11,0x0003cb0009e52e6ca64b4744a1601e9f1d6ef130,1,1000000000000000000
1351,11,0x25872e9c3d2ed2c11d8a272a60e85fa3f3d36331,1,1160000000000000000
2167,11,0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0,1,2005000000000000000
1352,11,0x25916752879094601bd42be5ccdc139185c86b25,1,0
6,11,0x0000d0294acc3b485f374468b97dc902c5f6aa02,1,102000000000000000
1369,11,0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be,1,434000000000000000
71,11,0x01c67a837d8e493ad8910a3e937cee51e875dcbd,1,50000000000000000
228,11,0x0610ded66af8443dbfc869ec534f8ff1a8bf0cb9,1,1000099000000000000
19,11,0x00583e835ecdb3b289c3380aa0ae894636568dec,1,1000000000000000000
1007,11,0x1bac87b9b9c9c7463cee1d0e6b40782bc7366933,1,1200000000000000000
959,11,0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a,1,1000000000000000000
1788,11,0x3083d29102f5447a00cde3c3b28b39650cd131ef,1,10000000000000000
830,11,0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,1,10000000000000000000
840,11,0x17dfd18987b6b131686fea478600b75d11193335,1,335000000000000003200
1386,11,0x2689bcc6465b2899e356fb1734a574f57b6e1940,1,1100000000000000000
202,11,0x0586fcc2d0d400596ff326f30debaa3a79e33c25,1,0
1570,11,0x2aa7d888cec91d26e5a6d8dbe7dbe3e79df5b347,1,2112367145200000000
190,11,0x055d3306067a1e0ea6b1ee2c838f2d5f2457ed43,1,1100000000000000000
2277,11,0x3d8983f01b2088f05497079cd0edda9760eeadb6,1,2000000000000000000
832,11,0x1787fa9f65273b68477197be5e5b49848ec326a3,1,1100000000000000000
833,11,0x17a4cd0f3da416039a5ad2a5f7d95924e3c99d26,1,1100000000000000000
2198,11,0x3b5362ceb3c417148bbec31c7927c65ff7987326,1,5000000000000000000
1389,11,0x26b7929ce02124e8ff4aa380da99f92abc45f167,1,25265950000000000000
834,11,0x17d1aaf8467784c91a99edcf60a7bfb6d318e7c5,1,1160000000000000000
194,11,0x05732e61b6988bc63bb7689ff8a91bb7c5d2fd5c,1,1000000000000000000
2203,11,0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1,10540275635755360410
23,11,0x006c22d53d2829b53ffd5686706e806513b351ff,1,10000000000000000
1567,11,0x2a9891cc210b5ba209a2905cdcd78afc88234ad8,1,1100000000000000000
2195,11,0x3b24dde8ef6b02438490117985d9cfa2edccf746,1,1016296690000000000
210,11,0x05b2527d0d3893bedd3f45edb6554e873213dda3,1,1000000000000000000
2188,11,0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db,1,1100000000000000000
1382,11,0x2662c3eae22d15e4e740339f3577bb0c3e1820cb,1,1100000000000000000
816,11,0x17712ed0cdb349b91168d736a7f30887e1e395dc,1,10000000000000000
226,11,0x060d25d363fff0a7a1828803d0616d15b92fccc1,1,1100000000000000000
27,11,0x00843213a104a752ec360108688979e378204137,1,0
224,11,0x060bbb0bcc744293a1e7df8dd7cc2ec81951bf94,1,110000000000000000
1871,11,0x330958aec4eca4308113202b5d8622e813466b2f,1,1000000000000000000
820,11,0x177312520b19bc40bebdc101b34dcf0c9a063548,1,1000000000000000000
221,11,0x0608ea05f2272bd4da79a8d8262ce9e3dfa5e3fa,1,2100000000000000000
1375,11,0x2659c70663762de8a1eaef4d9d5947d56a778588,1,1000000000000000000
182,11,0x04fda72d3a0dbbfa6793a604cedb5e5631750df2,1,1100000000000000000
211,11,0x05b8b12fffa2c0d70978b483d2184575c35744da,1,1160000000000000000
25,11,0x007a46c7474f2c2b5de40ef7da9dd4fb919631e2,1,1000000000000000000
217,11,0x05f78c7f3e79c3a6c453d188b013e3812e52cabb,1,10000000000000000
216,11,0x05f08456c800042c5ff5e1185d5a28127885c8a6,1,1000000000000000000
1011,11,0x1bbd33a95889c76931ddcd072c2f74b12cf4af17,1,4000000000000000000
1571,11,0x2ab4454f339f738e34ddf839f04d8b0abb014632,1,1200000000000000000
213,11,0x05cc0c84d51ee4173aedf9f63633fba4bc4405b1,1,100000000000000000
1392,11,0x26d29e016f1c2c8d3dcfabbe4de23c161fffe709,1,1000000000000000000
18,11,0x004a6cb2d2dbb3481b951f96713453e2a05d58e6,1,1000099000000000000
998,11,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,1,10026930622105120648
1859,11,0x32b8b761c038b030a402ab7d5536b4cdda6dba9f,1,3501375742364656678578766
627,13,0x12fc51c572193ccd3dee3a558fc72350d5b158ac,1,1250000000000000000
960,13,0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a,1,1000000000000000000
930,13,0x1a5da809b313ee593b3bba6b063f747e2288acb6,1,1100000000000000000
624,13,0x12cd3dca194161fe3535755075499f115982ee63,1,2000000000000000000
1801,13,0x31112d6e531bc418c819ef275355b83f3ac8486e,1,10000000000000000
915,13,0x19e1e9e6eef7df468659fa0db1a1868c9b91565d,1,1100000000000000000
2287,13,0x3d8acf8be3ab5c504eb1c6eb8b43bb3b4d7b1081,1,1200000000000000000
939,13,0x1a768447afbb2eccd3f77ea959e7924b421ae650,1,1100000000000000000
1819,13,0x320ad99a5de48648ecc9d423f565c01ab1e5c1b7,1,475000000000000000
922,13,0x1a13c53d516f6e8321e9903f224861e74bbd7aa0,1,600400000000000000000000
635,13,0x13075e264b96173be15846381d7c6b37a72c712a,1,1100000000000000000
964,13,0x1ae7b21be90f972b2c97e0a0eb80136b5ae0a4b9,1,10000000000000000
1977,13,0x357766f47fe7e5f705986a536b8592d5758e3a8e,1,3000000000000000000
1697,13,0x2d5823e8e8b4dfbf599a97566ff2a121cc141d60,1,250000000000000000
1133,13,0x1f63690d46ac591366508eb66ff585f6d0bfc42e,1,10160000000000000000
966,13,0x1b00e674a6e592fbade0fc4f309194e8db2b139a,1,325000000000000000
1817,13,0x32066c4ae40983d9d18b211fde0fee01ceaff6b5,1,10150000000000000000
1148,13,0x1f9f2cea24f8abf8c6f1a159989f39a0624a7cd9,1,5300000000000000000
1699,13,0x2d699fdbfb285c835175c9f25a2934ad59deebae,1,1020000000000000000
945,13,0x1a9d278b73ae75c6ff67c82b5a427d47e382ac40,1,10000000000000000
1805,13,0x3155974c04340f8dd1a81ad8101e85cfdcb975d8,1,0
644,13,0x13517bd349beba393bd3224cf9351bcf2e1cd7e9,1,1100000000000000000
1830,13,0x325b3edfe868631c77cca84fd3570a52e324837e,1,1030000000000000000
1774,13,0x3042eff0debf88da6276dd3d6eaa4db827ad1d89,1,1100000000000000000
1966,13,0x3560e6ae93b34399c75a853704ac83e8102ca27b,1,1100000000000000000
1868,13,0x3306af0be8d44b95539b156ddfcd634b94e1a7a5,1,1000000000000000
1063,13,0x1d8138a906ed6fec70e31a7f1ad4e298cc4dfcfb,1,1100000000000000000
1008,13,0x1bac87b9b9c9c7463cee1d0e6b40782bc7366933,1,1200000000000000000
831,13,0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,1,10000000000000000000
1917,13,0x34186a490ebcd04d5533ab4c65cbe288ee54c64b,1,7899800500000000000
1919,13,0x3418adbef1a28a71de60900de7ad3def97207e12,1,1000000000000000000
1860,13,0x32b8b761c038b030a402ab7d5536b4cdda6dba9f,1,3501375742364656678578766
841,13,0x17dfd18987b6b131686fea478600b75d11193335,1,335000000000000003200
1068,13,0x1d8775623df5469116ece78b55a97bce8424b899,1,11034999866412527685
999,13,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,1,10026930622105120648
1789,13,0x3083d29102f5447a00cde3c3b28b39650cd131ef,1,10000000000000000
1070,13,0x1d90a311499e705d2b0f46f33c496275ba0d4386,1,1032928584958103003
725,13,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,4334643196682516982
1924,13,0x344b1e4ac175f16d3ba40a688ca928e3768e275a,1,600000000000000000
991,13,0x1ba17b274935ba2bee1a9c6999b122274a4ab520,1,1000000000000000000
821,13,0x177312520b19bc40bebdc101b34dcf0c9a063548,1,1000000000000000000
1012,13,0x1bbd33a95889c76931ddcd072c2f74b12cf4af17,1,1000000000000000000
1766,13,0x300fa26ce3d3c26d89d07420fdf2e4b9b3619fea,1,1200000000000000000
1051,13,0x1d4d2a31bf1eb40dd5222250f0fafcdecc460250,1,1000000000000000000
1775,13,0x3047bf8e87f0786702b8e8265c3b04cedba920e3,1,222351664830906874808
1891,13,0x3383fce9da41bcd93aafa8bb74c729ac8f2394d2,1,1100000000000000000
1888,13,0x335d2d954cec61cb4673780300d890340a29dd99,1,1000000000000000000
1032,13,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,1,10045539665156516682
1024,13,0x1c647f52c6a07427b50264652c5db12eda3fd6ca,1,1100000000000000000
1039,13,0x1ce646addbfee5e79bc798caeec27535ee2dd253,1,1100000000000000000
1879,13,0x3335943bcd9ff5fa29afa3fd9d065a52239a2a59,1,1000000000000000000
1853,13,0x329a8ddfed3de5172b984053d4d7f64f2e2189dc,1,2000000000000000000
1770,13,0x303745f94c08ec5738c9fe447594e20364dca04f,1,1030000000000000000
1877,13,0x3327da45e4be37e57101f3a327cd166a335c3142,1,2000000000000000000
803,13,0x170af212bcd8c5341bbbf287ea557b0ac9611cbc,1,1100000000000000000
808,13,0x1729f49b2866f5a8c2d2d31fce9a6cdcac6018e0,1,1100000000000000000
1048,13,0x1d33180a03869a7f6126022d31f71fa640ebd020,1,1100000000000000000
757,13,0x15dc00582e988ad3253102f78880aaa3e29448a5,1,1100000000000000000
1014,13,0x1bbe64e1c584948a7e146817d8ab85c70694d66f,1,100000000000000000
814,13,0x175b5c73acbe4f43c94e1c91c8a84eedf9b1c2a6,1,1000000000000000000
1900,13,0x33a74ed005785a83295d3ebe7e9fee647c3b4246,1,2689964110143276898
719,13,0x14c2c66f50e4dd6dd10cccbcc105a2e7467287e5,1,0
717,13,0x14adbd90732eb4fa7201ba114fb3100d8a9d093e,1,1100000000000000000
1849,13,0x329a7abf78f3c0dd693c47f787676b9b85b31dad,1,1100000000000000000
682,13,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1,4563530054148050000
1730,13,0x2ee8dcb7407db5b18bc1c5acd0c7b1dd021a61e2,1,350000000000000000
675,13,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,2500037927160073912603303
892,13,0x1971e4c89663b208ec3d7f0ec81b88ec156d44ec,1,1000000000000000000
1953,13,0x34da486af783f60556b3d2982a85a2ee9844e90c,1,1100000000000000000
977,13,0x1b5b4fcedf1252cd92496a2fd5c593b39ac49b01,1,100000000000000000
1958,13,0x353896377b3456595b2c1fc63a0b107551be9e41,1,1000000000000000000
1841,13,0x3290603e448a2ce1831a4c4e68385d5e1531aced,1,7925879400560717539
897,13,0x197faedea4a4a79332a9f9b4f9430c0f49e5edd5,1,10000000000000000
903,13,0x19aaf3138e5859294679f19af871a12aac4c8880,1,1000000000000000000
661,13,0x13ac0d7bb293163922ca296a0c3fb1b236c815f0,1,10000000000000000
1719,13,0x2e73f6630520a86623d2cc54a7c659827622f3a5,1,0
1718,13,0x2e65768a29b5d5aa0f4608feabedffe4d5ece1c5,1,10000000000000000
1836,13,0x3266424c9bee709ef24965b0ddfdc504cb382a2a,1,1000000000000000000
906,13,0x19bac40e3747992a3d22539976e0aa7cc2de93fd,0,9218148746236061673
1124,13,0x1f5e9701091b54457b573f9b9720f87b3fbc97c4,1,1200000000000000000
899,13,0x1982ac6974d8722779120204036b1b951d551bd6,1,2048812329596686436
970,13,0x1b36b983d9858d6bd253fbbe642a93de68b7ca7f,1,1179171202798698548
883,13,0x1905c219482c168a1f016d84446bdb6db3ebd8d1,1,1150000000000000000
1944,13,0x34c131566ed45352ba74873ad890e734e17ec020,1,14240000000000000000
1077,13,0x1dcb6aca2949a1ba6bc576c46c6f1da1b3ea6dd0,1,110000000000000000
710,13,0x149f119543239d0b102bc60e80d0965232229234,1,500000000000000000
860,13,0x1857a43cfe391b69e13011b03fd1d3f6a0f4e7d8,1,500000000000000000
1089,13,0x1dfe2514cf65ebc27dfa99e1298104edf14be499,1,1000000000000000000
862,13,0x185f0bb3e2773fd6a63343301218e267a80f0424,1,1105484639468505717
705,13,0x146dac38060ad45f8ef41100b515083e953611a5,1,1200000000000000000
1931,13,0x3471dff9cc2db9ab5a2c21e3a702cc138aa36eef,1,1100000000000000000
1741,13,0x2f1f1339481746683c47e8713949e6744e7ef8cc,1,2200000000000000000
1093,13,0x1e09cf6515977c27d147fb301c14f0c497acd189,1,10000000000000000
987,13,0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7,1,0
782,13,0x16ca503edbbccfbbe2520613343770ab863ecf92,1,2000000000000000000
870,13,0x187d204d9181f7fd564cff18c7ed938ded3ccba9,1,1100000000000000000
982,13,0x1b69525716f8d42dd320c9db69a5f35c46a8769b,1,1000000000000000000
877,13,0x18cce26836d780287ba5f99a3a65779799c971f6,1,10000000000000000
880,13,0x18d8820a12ce3dd37c94ce710f1917ffdd027790,1,20000000000000000000
881,13,0x18f6cbe5dc489232e7115be3100a26602b32a55f,1,1105499996700884241
1792,13,0x30a56ab7aa837cc4c33944ea0bd155d45b332c23,1,330000000000000000
700,13,0x144fcd02bbe4d2957d6325cec5d7818c708507e6,1,1004000000000000000
475,13,0x0d6e5baa9169dcc08080575e978365cb75e05702,1,10000000000000000
1156,13,0x200998f1c6bb56b100752c9334dd445c7d0740c3,1,716634399820310867755
1349,13,0x2533321a436578c60a176bd7cb0f9b2590a98ea1,0,1255285129448177112812
1591,13,0x2b00953d8cb86bac70ed9ab80ffe10766873a3af,1,20000000000000000000
265,13,0x0683421bfb3564325752fff10165b859a78a87cb,1,1100000000000000000
258,13,0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76,0,3300347355000000000000000
2168,13,0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0,1,2005000000000000000
251,13,0x065d1087b64cae99db10858e58fa64c403781007,1,1000000000000000000
248,13,0x065a88decb0a03618569012ccc28fb9543d7bc1b,1,1100000000000000000
1589,13,0x2ae8512b8f0399fd4348b2f4b9a50d03a5a62af5,1,3631214988807209928
1585,13,0x2ad369f25161506526bc10c72ebeca2bc8c4fa0d,1,10199900000000000000
241,13,0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003,1,1010000000000000000
1362,13,0x25ad2667b19e866109c1a93102b816730a6aec3f,1,3247492959357206909
2180,13,0x3ae5f59d8813315e17eb3f2bec21c0e935cf0808,1,468448482994237698
273,13,0x068db2a4655158bc61e6147c0015bd2c63b4cf08,1,10000000000000000
227,13,0x060d25d363fff0a7a1828803d0616d15b92fccc1,1,1100000000000000000
1370,13,0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be,1,434000000000000000
1376,13,0x2659c70663762de8a1eaef4d9d5947d56a778588,1,1000000000000000000
2189,13,0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db,1,1100000000000000000
207,13,0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,1,8656868907010805889
1383,13,0x2662c3eae22d15e4e740339f3577bb0c3e1820cb,1,1100000000000000000
199,13,0x0586cc847c82397c443992facdc8cae0dba46956,1,10000000000000000
1388,13,0x26b14fddc9cecb3becdfb2f63bc464b6e3c4f3c0,1,475000000000000000
2199,13,0x3b5362ceb3c417148bbec31c7927c65ff7987326,1,5000000000000000000
1568,13,0x2a9891cc210b5ba209a2905cdcd78afc88234ad8,1,1100000000000000000
189,13,0x052705855fda32cac7062b721aaa3d968c944641,1,475000000000000000
2204,13,0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1,10540275635755360410
187,13,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,100000000000000000
225,13,0x060bbb0bcc744293a1e7df8dd7cc2ec81951bf94,1,110000000000000000
2207,13,0x3b7139715935682c3fc6e4bbd449ba549d3f9946,1,10111100000000000000
274,13,0x0696cca4f346552e2a8b822ce9afa50413976a0f,1,12879573112289876091
277,13,0x06a6f99b87707e0965c3896280df48e7c99a7562,1,475000000000000000
2109,13,0x3969f478bbb2220f625d5d039e74d0f5419b6adf,1,1100000000000000000
1298,13,0x23f382ec8386c9e3677a334a03febbab0e9d6ebc,1,1000000000000000000
